ENERGY;Dx;Dy;Dz;Pcis
 -205.787501606  ;  1.0258  ; -0.3345   ;  1.0481  ;1
 -205.782503841  ;  0.9204  ; -0.3390   ;  1.2284  ;1
 -205.775071316  ;  0.8195  ; -0.3431   ;  1.3959  ;1
 -205.765770761  ;  0.7229  ; -0.3470   ;  1.5518  ;1
 -205.755050993  ;  0.6305  ; -0.3505   ;  1.6970  ;1
 -205.743265565  ;  0.5421  ; -0.3539   ;  1.8325  ;1
 -205.730691801  ;  0.4576  ; -0.3570   ;  1.9593  ;1
 -205.717546211  ;  0.3769  ; -0.3600   ;  2.0782  ;1
 -205.703997748  ;  0.2997  ; -0.3628   ;  2.1900  ;1
 -205.690178528  ;  0.2260  ; -0.3655   ;  2.2955  ;1
 -205.676192218  ;  0.1556  ; -0.3680   ;  2.3954  ;1
 -205.662120817  ;  0.0884  ; -0.3705   ;  2.4902  ;1
 -205.648029866  ;  0.0242  ; -0.3728   ;  2.5805  ;1
 -205.633972178  ; -0.0371  ; -0.3750   ;  2.6667  ;1
 -205.619990649  ; -0.0957  ; -0.3772   ;  2.7494  ;1
 -205.744468735  ;  1.6141  ; -0.2662   ; -0.0529  ;1
 -205.766394319  ;  1.4874  ; -0.2723   ;  0.2064  ;1
 -205.780164786  ;  1.3648  ; -0.2778   ;  0.4475  ;1
 -205.787458953  ;  1.2465  ; -0.2828   ;  0.6715  ;1
 -205.789634005  ;  1.1326  ; -0.2874   ;  0.8797  ;1
 -205.787785797  ;  1.0232  ; -0.2916   ;  1.0731  ;1
 -205.782796168  ;  0.9183  ; -0.2955   ;  1.2527  ;1
 -205.775371631  ;  0.8178  ; -0.2992   ;  1.4198  ;1
 -205.766075819  ;  0.7215  ; -0.3025   ;  1.5754  ;1
 -205.755355438  ;  0.6293  ; -0.3056   ;  1.7205  ;1
 -205.743562676  ;  0.5411  ; -0.3085   ;  1.8560  ;1
 -205.730974052  ;  0.4567  ; -0.3113   ;  1.9830  ;1
 -205.717805693  ;  0.3760  ; -0.3139   ;  2.1021  ;1
 -205.704226458  ;  0.2989  ; -0.3163   ;  2.2144  ;1
 -205.690368580  ;  0.2252  ; -0.3187   ;  2.3204  ;1
 -205.676335967  ;  0.1548  ; -0.3209   ;  2.4208  ;1
 -205.662210952  ;  0.0875  ; -0.3230   ;  2.5163  ;1
 -205.648059454  ;  0.0232  ; -0.3251   ;  2.6074  ;1
 -205.633934674  ; -0.0382  ; -0.3270   ;  2.6946  ;1
 -205.619879916  ; -0.0969  ; -0.3289   ;  2.7783  ;1
 -205.744897128  ;  1.6071  ; -0.2271   ; -0.0229  ;1
 -205.766726363  ;  1.4811  ; -0.2323   ;  0.2349  ;1
 -205.780443651  ;  1.3592  ; -0.2370   ;  0.4748  ;1
 -205.787713506  ;  1.2415  ; -0.2414   ;  0.6978  ;1
 -205.789882364  ;  1.1282  ; -0.2453   ;  0.9050  ;1
 -205.788038060  ;  1.0193  ; -0.2489   ;  1.0976  ;1
 -205.783056503  ;  0.9148  ; -0.2523   ;  1.2767  ;1
 -205.775639904  ;  0.8146  ; -0.2554   ;  1.4433  ;1
 -205.766348851  ;  0.7186  ; -0.2582   ;  1.5986  ;1
 -205.755627955  ;  0.6266  ; -0.2609   ;  1.7435  ;1
 -205.743828066  ;  0.5386  ; -0.2634   ;  1.8791  ;1
 -205.731224917  ;  0.4544  ; -0.2657   ;  2.0061  ;1
 -205.718034248  ;  0.3738  ; -0.2680   ;  2.1255  ;1
 -205.704424840  ;  0.2967  ; -0.2701   ;  2.2381  ;1
 -205.690529033  ;  0.2230  ; -0.2720   ;  2.3446  ;1
 -205.676450982  ;  0.1526  ; -0.2740   ;  2.4457  ;1
 -205.662273348  ;  0.0852  ; -0.2758   ;  2.5419  ;1
 -205.648062406  ;  0.0208  ; -0.2775   ;  2.6339  ;1
 -205.633871750  ; -0.0407  ; -0.2792   ;  2.7220  ;1
 -205.619745077  ; -0.0996  ; -0.2808   ;  2.8067  ;1
 -205.745289557  ;  1.5988  ; -0.1883   ;  0.0068  ;1
 -205.767023887  ;  1.4735  ; -0.1926   ;  0.2632  ;1
 -205.780688776  ;  1.3522  ; -0.1966   ;  0.5018  ;1
 -205.787934668  ;  1.2351  ; -0.2002   ;  0.7237  ;1
 -205.790097419  ;  1.1224  ; -0.2035   ;  0.9300  ;1
 -205.788256966  ;  1.0140  ; -0.2065   ;  1.1218  ;1
 -205.783283379  ;  0.9099  ; -0.2093   ;  1.3002  ;1
 -205.775874638  ;  0.8100  ; -0.2118   ;  1.4664  ;1
 -205.766588334  ;  0.7143  ; -0.2142   ;  1.6213  ;1
 -205.755867030  ;  0.6226  ; -0.2164   ;  1.7661  ;1
 -205.744060261  ;  0.5348  ; -0.2185   ;  1.9016  ;1
 -205.731442974  ;  0.4506  ; -0.2204   ;  2.0287  ;1
 -205.718230549  ;  0.3701  ; -0.2223   ;  2.1484  ;1
 -205.704591675  ;  0.2931  ; -0.2240   ;  2.2614  ;1
 -205.690658818  ;  0.2194  ; -0.2257   ;  2.3683  ;1
 -205.676536357  ;  0.1489  ; -0.2272   ;  2.4700  ;1
 -205.662307277  ;  0.0814  ; -0.2287   ;  2.5669  ;1
 -205.648038212  ;  0.0169  ; -0.2302   ;  2.6597  ;1
 -205.633783118  ; -0.0447  ; -0.2315   ;  2.7487  ;1
 -205.619586083  ; -0.1038  ; -0.2329   ;  2.8344  ;1
 -205.745640488  ;  1.5893  ; -0.1500   ;  0.0361  ;1
 -205.767283476  ;  1.4647  ; -0.1534   ;  0.2911  ;1
 -205.780897980  ;  1.3440  ; -0.1566   ;  0.5284  ;1
 -205.788120856  ;  1.2275  ; -0.1594   ;  0.7491  ;1
 -205.790277753  ;  1.1152  ; -0.1620   ;  0.9544  ;1
 -205.788440985  ;  1.0073  ; -0.1644   ;  1.1454  ;1
 -205.783474986  ;  0.9036  ; -0.1666   ;  1.3232  ;1
 -205.776073654  ;  0.8041  ; -0.1686   ;  1.4889  ;1
 -205.766791695  ;  0.7086  ; -0.1705   ;  1.6435  ;1
 -205.756069691  ;  0.6171  ; -0.1723   ;  1.7880  ;1
 -205.744255909  ;  0.5294  ; -0.1739   ;  1.9235  ;1
 -205.731624563  ;  0.4455  ; -0.1754   ;  2.0508  ;1
 -205.718390666  ;  0.3650  ; -0.1769   ;  2.1707  ;1
 -205.704722841  ;  0.2880  ; -0.1782   ;  2.2840  ;1
 -205.690753661  ;  0.2143  ; -0.1795   ;  2.3914  ;1
 -205.676587737  ;  0.1437  ; -0.1807   ;  2.4937  ;1
 -205.662308367  ;  0.0762  ; -0.1819   ;  2.5913  ;1
 -205.647982523  ;  0.0116  ; -0.1830   ;  2.6849  ;1
 -205.633664524  ; -0.0503  ; -0.1841   ;  2.7748  ;1
 -205.619398826  ; -0.1095  ; -0.1851   ;  2.8615  ;1
 -205.745950223  ;  1.5784  ; -0.1120   ;  0.0650  ;1
 -205.767504512  ;  1.4545  ; -0.1147   ;  0.3185  ;1
 -205.781070147  ;  1.3345  ; -0.1170   ;  0.5544  ;1
 -205.788270738  ;  1.2185  ; -0.1192   ;  0.7740  ;1
 -205.790421978  ;  1.1068  ; -0.1212   ;  0.9782  ;1
 -205.788588746  ;  0.9993  ; -0.1230   ;  1.1683  ;1
 -205.783629989  ;  0.8959  ; -0.1247   ;  1.3454  ;1
 -205.776235631  ;  0.7967  ; -0.1262   ;  1.5106  ;1
 -205.766957572  ;  0.7016  ; -0.1276   ;  1.6648  ;1
 -205.756234481  ;  0.6103  ; -0.1289   ;  1.8091  ;1
 -205.744413398  ;  0.5228  ; -0.1302   ;  1.9445  ;1
 -205.731767834  ;  0.4389  ; -0.1313   ;  2.0718  ;1
 -205.718512470  ;  0.3585  ; -0.1324   ;  2.1919  ;1
 -205.704815868  ;  0.2815  ; -0.1335   ;  2.3055  ;1
 -205.690810702  ;  0.2078  ; -0.1345   ;  2.4134  ;1
 -205.676601834  ;  0.1372  ; -0.1354   ;  2.5162  ;1
 -205.662272844  ;  0.0696  ; -0.1363   ;  2.6145  ;1
 -205.647891037  ;  0.0048  ; -0.1371   ;  2.7089  ;1
 -205.633511094  ; -0.0572  ; -0.1380   ;  2.7997  ;1
 -205.619177845  ; -0.1165  ; -0.1387   ;  2.8874  ;1
 -205.746215903  ;  1.5663  ; -0.0750   ;  0.0932  ;1
 -205.767685038  ;  1.4431  ; -0.0768   ;  0.3451  ;1
 -205.781203792  ;  1.3236  ; -0.0784   ;  0.5797  ;1
 -205.788383027  ;  1.2082  ; -0.0798   ;  0.7980  ;1
 -205.790528851  ;  1.0969  ; -0.0811   ;  1.0012  ;1
 -205.788698990  ;  0.9899  ; -0.0824   ;  1.1904  ;1
 -205.783747103  ;  0.8869  ; -0.0835   ;  1.3668  ;1
 -205.776359293  ;  0.7880  ; -0.0845   ;  1.5314  ;1
 -205.767084755  ;  0.6931  ; -0.0854   ;  1.6852  ;1
 -205.756360315  ;  0.6020  ; -0.0863   ;  1.8293  ;1
 -205.744531846  ;  0.5147  ; -0.0871   ;  1.9646  ;1
 -205.731872180  ;  0.4309  ; -0.0879   ;  2.0919  ;1
 -205.718595687  ;  0.3506  ; -0.0886   ;  2.2122  ;1
 -205.704870863  ;  0.2736  ; -0.0893   ;  2.3261  ;1
 -205.690830503  ;  0.1998  ; -0.0900   ;  2.4344  ;1
 -205.676579683  ;  0.1292  ; -0.0906   ;  2.5378  ;1
 -205.662202265  ;  0.0615  ; -0.0912   ;  2.6367  ;1
 -205.647765885  ; -0.0034  ; -0.0917   ;  2.7318  ;1
 -205.633325568  ; -0.0655  ; -0.0923   ;  2.8235  ;1
 -205.618926476  ; -0.1251  ; -0.0928   ;  2.9122  ;1
 -205.746435303  ;  1.5529  ; -0.0391   ;  0.1207  ;1
 -205.767823222  ;  1.4303  ; -0.0401   ;  0.3710  ;1
 -205.781297427  ;  1.3114  ; -0.0409   ;  0.6041  ;1
 -205.788456463  ;  1.1965  ; -0.0417   ;  0.8211  ;1
 -205.790597198  ;  1.0857  ; -0.0424   ;  1.0231  ;1
 -205.788770457  ;  0.9791  ; -0.0431   ;  1.2114  ;1
 -205.783824805  ;  0.8765  ; -0.0437   ;  1.3870  ;1
 -205.776442663  ;  0.7779  ; -0.0443   ;  1.5509  ;1
 -205.767170635  ;  0.6832  ; -0.0448   ;  1.7043  ;1
 -205.756443780  ;  0.5923  ; -0.0453   ;  1.8481  ;1
 -205.744606873  ;  0.5051  ; -0.0457   ;  1.9832  ;1
 -205.731932105  ;  0.4215  ; -0.0461   ;  2.1106  ;1
 -205.718633556  ;  0.3412  ; -0.0465   ;  2.2309  ;1
 -205.704879692  ;  0.2643  ; -0.0469   ;  2.3451  ;1
 -205.690803410  ;  0.1905  ; -0.0473   ;  2.4538  ;1
 -205.676510006  ;  0.1198  ; -0.0476   ;  2.5577  ;1
 -205.662083639  ;  0.0520  ; -0.0480   ;  2.6572  ;1
 -205.647592246  ; -0.0130  ; -0.0483   ;  2.7530  ;1
 -205.633091187  ; -0.0753  ; -0.0486   ;  2.8455  ;1
 -205.618625967  ; -0.1350  ; -0.0489   ;  2.9351  ;1
 -205.746605492  ;  1.5383  ;  0.0067   ;  0.1467  ;1
 -205.767917199  ;  1.4162  ;  0.0067   ;  0.3953  ;1
 -205.781349765  ;  1.2977  ;  0.0067   ;  0.6269  ;1
 -205.788490038  ;  1.1833  ;  0.0067   ;  0.8426  ;1
 -205.790626085  ;  1.0728  ;  0.0067   ;  1.0436  ;1
 -205.788802161  ;  0.9665  ;  0.0067   ;  1.2309  ;1
 -205.783861988  ;  0.8642  ;  0.0066   ;  1.4057  ;1
 -205.776484491  ;  0.7659  ;  0.0066   ;  1.5690  ;1
 -205.767213810  ;  0.6714  ;  0.0065   ;  1.7220  ;1
 -205.756483341  ;  0.5807  ;  0.0064   ;  1.8654  ;1
 -205.744636814  ;  0.4936  ;  0.0063   ;  2.0004  ;1
 -205.731945841  ;  0.4100  ;  0.0062   ;  2.1277  ;1
 -205.718624228  ;  0.3298  ;  0.0061   ;  2.2482  ;1
 -205.704840428  ;  0.2529  ;  0.0060   ;  2.3627  ;1
 -205.690727470  ;  0.1791  ;  0.0059   ;  2.4717  ;1
 -205.676390867  ;  0.1083  ;  0.0058   ;  2.5761  ;1
 -205.661915070  ;  0.0404  ;  0.0057   ;  2.6763  ;1
 -205.647368325  ; -0.0247  ;  0.0056   ;  2.7728  ;1
 -205.632806318  ; -0.0871  ;  0.0054   ;  2.8661  ;1
 -205.618274910  ; -0.1470  ;  0.0053   ;  2.9566  ;1
 -205.746435160  ;  1.5530  ;  0.0393   ;  0.1206  ;1
 -205.767823182  ;  1.4304  ;  0.0403   ;  0.3709  ;1
 -205.781297393  ;  1.3115  ;  0.0411   ;  0.6040  ;1
 -205.788456408  ;  1.1966  ;  0.0418   ;  0.8210  ;1
 -205.790597130  ;  1.0857  ;  0.0425   ;  1.0231  ;1
 -205.788770410  ;  0.9791  ;  0.0431   ;  1.2114  ;1
 -205.783824830  ;  0.8764  ;  0.0437   ;  1.3870  ;1
 -205.776442823  ;  0.7779  ;  0.0442   ;  1.5510  ;1
 -205.767170995  ;  0.6832  ;  0.0447   ;  1.7044  ;1
 -205.756444406  ;  0.5923  ;  0.0451   ;  1.8482  ;1
 -205.744607838  ;  0.5051  ;  0.0455   ;  1.9833  ;1
 -205.731933468  ;  0.4214  ;  0.0459   ;  2.1107  ;1
 -205.718635375  ;  0.3412  ;  0.0462   ;  2.2311  ;1
 -205.704882024  ;  0.2642  ;  0.0465   ;  2.3453  ;1
 -205.690806318  ;  0.1904  ;  0.0469   ;  2.4540  ;1
 -205.676513533  ;  0.1197  ;  0.0471   ;  2.5579  ;1
 -205.662087836  ;  0.0519  ;  0.0474   ;  2.6574  ;1
 -205.647597164  ; -0.0131  ;  0.0477   ;  2.7533  ;1
 -205.633096869  ; -0.0754  ;  0.0479   ;  2.8458  ;1
 -205.618632462  ; -0.1351  ;  0.0482   ;  2.9353  ;1
 -205.746216303  ;  1.5664  ;  0.0751   ;  0.0931  ;1
 -205.767685198  ;  1.4431  ;  0.0769   ;  0.3451  ;1
 -205.781203789  ;  1.3237  ;  0.0785   ;  0.5797  ;1
 -205.788382933  ;  1.2082  ;  0.0799   ;  0.7980  ;1
 -205.790528727  ;  1.0970  ;  0.0812   ;  1.0012  ;1
 -205.788698896  ;  0.9899  ;  0.0824   ;  1.1904  ;1
 -205.783747089  ;  0.8869  ;  0.0835   ;  1.3668  ;1
 -205.776359407  ;  0.7880  ;  0.0845   ;  1.5314  ;1
 -205.767085037  ;  0.6931  ;  0.0854   ;  1.6852  ;1
 -205.756360799  ;  0.6020  ;  0.0863   ;  1.8293  ;1
 -205.744532566  ;  0.5147  ;  0.0871   ;  1.9646  ;1
 -205.731873166  ;  0.4309  ;  0.0879   ;  2.0919  ;1
 -205.718596959  ;  0.3506  ;  0.0886   ;  2.2122  ;1
 -205.704872450  ;  0.2736  ;  0.0892   ;  2.3262  ;1
 -205.690832419  ;  0.1998  ;  0.0898   ;  2.4345  ;1
 -205.676581946  ;  0.1292  ;  0.0904   ;  2.5378  ;1
 -205.662204899  ;  0.0614  ;  0.0910   ;  2.6368  ;1
 -205.647768900  ; -0.0034  ;  0.0915   ;  2.7319  ;1
 -205.633328977  ; -0.0656  ;  0.0921   ;  2.8236  ;1
 -205.618930297  ; -0.1251  ;  0.0925   ;  2.9122  ;1
 -205.745949623  ;  1.5784  ;  0.1121   ;  0.0649  ;1
 -205.767504137  ;  1.4545  ;  0.1147   ;  0.3184  ;1
 -205.781069901  ;  1.3345  ;  0.1171   ;  0.5544  ;1
 -205.788270560  ;  1.2185  ;  0.1193   ;  0.7739  ;1
 -205.790421816  ;  1.1068  ;  0.1212   ;  0.9782  ;1
 -205.788588570  ;  0.9993  ;  0.1230   ;  1.1683  ;1
 -205.783629778  ;  0.8959  ;  0.1247   ;  1.3454  ;1
 -205.776235382  ;  0.7967  ;  0.1262   ;  1.5105  ;1
 -205.766957279  ;  0.7016  ;  0.1277   ;  1.6648  ;1
 -205.756234141  ;  0.6103  ;  0.1290   ;  1.8091  ;1
 -205.744413020  ;  0.5228  ;  0.1302   ;  1.9445  ;1
 -205.731767423  ;  0.4389  ;  0.1314   ;  2.0718  ;1
 -205.718512036  ;  0.3585  ;  0.1325   ;  2.1919  ;1
 -205.704815410  ;  0.2815  ;  0.1335   ;  2.3055  ;1
 -205.690810234  ;  0.2078  ;  0.1345   ;  2.4134  ;1
 -205.676601358  ;  0.1372  ;  0.1354   ;  2.5162  ;1
 -205.662272364  ;  0.0696  ;  0.1363   ;  2.6145  ;1
 -205.647890570  ;  0.0048  ;  0.1371   ;  2.7089  ;1
 -205.633510644  ; -0.0572  ;  0.1380   ;  2.7997  ;1
 -205.619177403  ; -0.1165  ;  0.1387   ;  2.8874  ;1
 -205.745640807  ;  1.5893  ;  0.1501   ;  0.0360  ;1
 -205.767283557  ;  1.4647  ;  0.1535   ;  0.2910  ;1
 -205.780897895  ;  1.3440  ;  0.1566   ;  0.5283  ;1
 -205.788120672  ;  1.2275  ;  0.1595   ;  0.7491  ;1
 -205.790277538  ;  1.1152  ;  0.1621   ;  0.9544  ;1
 -205.788440803  ;  1.0073  ;  0.1645   ;  1.1454  ;1
 -205.783474898  ;  0.9036  ;  0.1666   ;  1.3232  ;1
 -205.776073714  ;  0.8041  ;  0.1687   ;  1.4889  ;1
 -205.766791956  ;  0.7086  ;  0.1705   ;  1.6435  ;1
 -205.756070189  ;  0.6171  ;  0.1722   ;  1.7881  ;1
 -205.744256684  ;  0.5294  ;  0.1739   ;  1.9235  ;1
 -205.731625642  ;  0.4455  ;  0.1754   ;  2.0508  ;1
 -205.718392074  ;  0.3650  ;  0.1768   ;  2.1707  ;1
 -205.704724600  ;  0.2880  ;  0.1781   ;  2.2840  ;1
 -205.690755786  ;  0.2143  ;  0.1794   ;  2.3915  ;1
 -205.676590245  ;  0.1437  ;  0.1806   ;  2.4938  ;1
 -205.662311265  ;  0.0762  ;  0.1818   ;  2.5914  ;1
 -205.647985809  ;  0.0116  ;  0.1828   ;  2.6850  ;1
 -205.633668208  ; -0.0503  ;  0.1839   ;  2.7749  ;1
 -205.619402910  ; -0.1095  ;  0.1849   ;  2.8616  ;1
 -205.745289219  ;  1.5988  ;  0.1884   ;  0.0067  ;1
 -205.767023622  ;  1.4736  ;  0.1927   ;  0.2632  ;1
 -205.780688529  ;  1.3523  ;  0.1967   ;  0.5018  ;1
 -205.787934416  ;  1.2352  ;  0.2002   ;  0.7237  ;1
 -205.790097162  ;  1.1224  ;  0.2035   ;  0.9300  ;1
 -205.788256715  ;  1.0140  ;  0.2065   ;  1.1218  ;1
 -205.783283155  ;  0.9099  ;  0.2093   ;  1.3002  ;1
 -205.775874464  ;  0.8100  ;  0.2118   ;  1.4664  ;1
 -205.766588237  ;  0.7143  ;  0.2142   ;  1.6213  ;1
 -205.755867036  ;  0.6226  ;  0.2164   ;  1.7661  ;1
 -205.744060393  ;  0.5348  ;  0.2185   ;  1.9016  ;1
 -205.731443261  ;  0.4506  ;  0.2204   ;  2.0287  ;1
 -205.718231006  ;  0.3701  ;  0.2222   ;  2.1484  ;1
 -205.704592327  ;  0.2931  ;  0.2240   ;  2.2614  ;1
 -205.690659669  ;  0.2194  ;  0.2256   ;  2.3684  ;1
 -205.676537427  ;  0.1489  ;  0.2272   ;  2.4700  ;1
 -205.662308577  ;  0.0814  ;  0.2287   ;  2.5670  ;1
 -205.648039752  ;  0.0170  ;  0.2301   ;  2.6597  ;1
 -205.633784905  ; -0.0447  ;  0.2314   ;  2.7487  ;1
 -205.619588120  ; -0.1038  ;  0.2327   ;  2.8344  ;1
 -205.744896888  ;  1.6071  ;  0.2272   ; -0.0230  ;1
 -205.766726106  ;  1.4811  ;  0.2324   ;  0.2349  ;1
 -205.780443371  ;  1.3592  ;  0.2371   ;  0.4748  ;1
 -205.787713204  ;  1.2415  ;  0.2414   ;  0.6978  ;1
 -205.789882053  ;  1.1282  ;  0.2454   ;  0.9050  ;1
 -205.788037750  ;  1.0193  ;  0.2490   ;  1.0976  ;1
 -205.783056210  ;  0.9148  ;  0.2523   ;  1.2767  ;1
 -205.775639641  ;  0.8146  ;  0.2554   ;  1.4433  ;1
 -205.766348633  ;  0.7186  ;  0.2582   ;  1.5986  ;1
 -205.755627795  ;  0.6266  ;  0.2609   ;  1.7435  ;1
 -205.743827976  ;  0.5386  ;  0.2634   ;  1.8791  ;1
 -205.731224910  ;  0.4544  ;  0.2657   ;  2.0061  ;1
 -205.718034330  ;  0.3738  ;  0.2679   ;  2.1255  ;1
 -205.704425021  ;  0.2967  ;  0.2700   ;  2.2381  ;1
 -205.690529321  ;  0.2230  ;  0.2720   ;  2.3446  ;1
 -205.676451379  ;  0.1526  ;  0.2739   ;  2.4457  ;1
 -205.662273860  ;  0.0852  ;  0.2757   ;  2.5419  ;1
 -205.648063037  ;  0.0208  ;  0.2775   ;  2.6339  ;1
 -205.633872505  ; -0.0407  ;  0.2791   ;  2.7220  ;1
 -205.619745954  ; -0.0996  ;  0.2807   ;  2.8067  ;1
 -205.744468602  ;  1.6141  ;  0.2663   ; -0.0529  ;1
 -205.766394110  ;  1.4874  ;  0.2724   ;  0.2063  ;1
 -205.780164507  ;  1.3648  ;  0.2779   ;  0.4474  ;1
 -205.787458624  ;  1.2465  ;  0.2829   ;  0.6715  ;1
 -205.789633658  ;  1.1326  ;  0.2875   ;  0.8797  ;1
 -205.787785466  ;  1.0232  ;  0.2917   ;  1.0730  ;1
 -205.782795892  ;  0.9183  ;  0.2956   ;  1.2527  ;1
 -205.775371447  ;  0.8177  ;  0.2992   ;  1.4198  ;1
 -205.766075764  ;  0.7215  ;  0.3025   ;  1.5754  ;1
 -205.755355542  ;  0.6293  ;  0.3056   ;  1.7205  ;1
 -205.743562967  ;  0.5411  ;  0.3085   ;  1.8560  ;1
 -205.730974562  ;  0.4567  ;  0.3113   ;  1.9830  ;1
 -205.717806435  ;  0.3760  ;  0.3138   ;  2.1022  ;1
 -205.704227458  ;  0.2989  ;  0.3163   ;  2.2144  ;1
 -205.690369852  ;  0.2252  ;  0.3186   ;  2.3204  ;1
 -205.676337520  ;  0.1548  ;  0.3208   ;  2.4209  ;1
 -205.662212806  ;  0.0875  ;  0.3229   ;  2.5164  ;1
 -205.648061609  ;  0.0232  ;  0.3250   ;  2.6075  ;1
 -205.633937132  ; -0.0382  ;  0.3269   ;  2.6947  ;1
 -205.619882695  ; -0.0969  ;  0.3288   ;  2.7784  ;1
 -205.744005154  ;  1.6198  ;  0.3056   ; -0.0830  ;1
 -205.766028625  ;  1.4923  ;  0.3125   ;  0.1775  ;1
 -205.779853130  ;  1.3690  ;  0.3188   ;  0.4198  ;1
 -205.787172008  ;  1.2501  ;  0.3245   ;  0.6449  ;1
 -205.789353362  ;  1.1357  ;  0.3298   ;  0.8540  ;1
 -205.787501182  ;  1.0258  ;  0.3346   ;  1.0481  ;1
 -205.782503342  ;  0.9204  ;  0.3391   ;  1.2284  ;1
 -205.775070721  ;  0.8195  ;  0.3432   ;  1.3959  ;1
 -205.765770058  ;  0.7229  ;  0.3470   ;  1.5517  ;1
 -205.755050183  ;  0.6305  ;  0.3506   ;  1.6969  ;1
 -205.743264657  ;  0.5421  ;  0.3539   ;  1.8325  ;1
 -205.730690809  ;  0.4576  ;  0.3571   ;  1.9593  ;1
 -205.717545146  ;  0.3769  ;  0.3600   ;  2.0782  ;1
 -205.703996627  ;  0.2997  ;  0.3628   ;  2.1900  ;1
 -205.690177370  ;  0.2260  ;  0.3655   ;  2.2955  ;1
 -205.676191029  ;  0.1556  ;  0.3681   ;  2.3954  ;1
 -205.662119623  ;  0.0884  ;  0.3705   ;  2.4902  ;1
 -205.648028681  ;  0.0242  ;  0.3729   ;  2.5804  ;1
 -205.633971015  ; -0.0371  ;  0.3751   ;  2.6667  ;1
 -205.619989522  ; -0.0957  ;  0.3772   ;  2.7494  ;1
 -205.743508169  ;  1.6242  ;  0.3451   ; -0.1133  ;1
 -205.765631298  ;  1.4959  ;  0.3528   ;  0.1485  ;1
 -205.779510862  ;  1.3719  ;  0.3598   ;  0.3920  ;1
 -205.786854936  ;  1.2523  ;  0.3663   ;  0.6181  ;1
 -205.789042717  ;  1.1373  ;  0.3722   ;  0.8280  ;1
 -205.787186462  ;  1.0270  ;  0.3776   ;  1.0229  ;1
 -205.782180172  ;  0.9212  ;  0.3826   ;  1.2037  ;1
 -205.774739172  ;  0.8199  ;  0.3873   ;  1.3716  ;1
 -205.765433363  ;  0.7230  ;  0.3916   ;  1.5277  ;1
 -205.754713747  ;  0.6303  ;  0.3956   ;  1.6730  ;1
 -205.742935284  ;  0.5418  ;  0.3994   ;  1.8086  ;1
 -205.730376138  ;  0.4571  ;  0.4029   ;  1.9352  ;1
 -205.717253215  ;  0.3763  ;  0.4062   ;  2.0538  ;1
 -205.703735571  ;  0.2990  ;  0.4094   ;  2.1652  ;1
 -205.689955228  ;  0.2253  ;  0.4124   ;  2.2702  ;1
 -205.676015583  ;  0.1549  ;  0.4153   ;  2.3694  ;1
 -205.661998320  ;  0.0878  ;  0.4181   ;  2.4635  ;1
 -205.647968594  ;  0.0236  ;  0.4207   ;  2.5530  ;1
 -205.633978806  ; -0.0375  ;  0.4232   ;  2.6383  ;1
 -205.620071443  ; -0.0960  ;  0.4257   ;  2.7200  ;1
 -205.742981271  ;  1.6272  ;  0.3846   ; -0.1436  ;1
 -205.765204634  ;  1.4982  ;  0.3931   ;  0.1194  ;1
 -205.779139543  ;  1.3734  ;  0.4009   ;  0.3640  ;1
 -205.786508933  ;  1.2532  ;  0.4080   ;  0.5911  ;1
 -205.788703171  ;  1.1376  ;  0.4146   ;  0.8019  ;1
 -205.786842846  ;  1.0268  ;  0.4206   ;  0.9974  ;1
 -205.781828127  ;  0.9206  ;  0.4261   ;  1.1787  ;1
 -205.774378817  ;  0.8189  ;  0.4313   ;  1.3470  ;1
 -205.765068004  ;  0.7217  ;  0.4361   ;  1.5034  ;1
 -205.754348878  ;  0.6288  ;  0.4405   ;  1.6488  ;1
 -205.742577815  ;  0.5400  ;  0.4447   ;  1.7843  ;1
 -205.730033822  ;  0.4552  ;  0.4486   ;  1.9107  ;1
 -205.716934216  ;  0.3742  ;  0.4523   ;  2.0291  ;1
 -205.703448148  ;  0.2969  ;  0.4559   ;  2.1401  ;1
 -205.689707533  ;  0.2232  ;  0.4592   ;  2.2445  ;1
 -205.675815515  ;  0.1528  ;  0.4624   ;  2.3431  ;1
 -205.661853447  ;  0.0857  ;  0.4654   ;  2.4365  ;1
 -205.647886082  ;  0.0217  ;  0.4684   ;  2.5251  ;1
 -205.633965421  ; -0.0394  ;  0.4712   ;  2.6095  ;1
 -205.620133534  ; -0.0977  ;  0.4739   ;  2.6902  ;1
 -205.742424708  ;  1.6289  ;  0.4241   ; -0.1740  ;1
 -205.764749519  ;  1.4990  ;  0.4334   ;  0.0903  ;1
 -205.778740487  ;  1.3736  ;  0.4419   ;  0.3359  ;1
 -205.786135541  ;  1.2527  ;  0.4497   ;  0.5640  ;1
 -205.788336333  ;  1.1366  ;  0.4569   ;  0.7755  ;1
 -205.786471853  ;  1.0252  ;  0.4635   ;  0.9716  ;1
 -205.781448512  ;  0.9185  ;  0.4696   ;  1.1535  ;1
 -205.773990636  ;  0.8165  ;  0.4753   ;  1.3221  ;1
 -205.764674539  ;  0.7189  ;  0.4805   ;  1.4787  ;1
 -205.753955640  ;  0.6258  ;  0.4854   ;  1.6242  ;1
 -205.742191755  ;  0.5368  ;  0.4900   ;  1.7596  ;1
 -205.729662752  ;  0.4518  ;  0.4944   ;  1.8859  ;1
 -205.716586382  ;  0.3708  ;  0.4984   ;  2.0039  ;1
